indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-18,3864.05,3860.164,3841.896,3903.063,3903.063,7261395600,96823851808.6,39.013,0.010096
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-21,3903.063,3925.539,3913.604,3937.46,3921.242,9264173700,120528726019.3,18.179,0.004658
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-22,3921.242,3918.815,3881.169,3918.815,3906.208,7536877800,102883344896.8,-15.034,-0.003834
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-23,3906.208,3898.268,3854.582,3898.268,3854.582,8372231900,110684503205.9,-51.626,-0.013216
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-24,3854.582,3853.291,3823.923,3859.103,3827.217,6834502200,93408219637.0,-27.365,-0.007099
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-25,3827.217,3823.744,3804.134,3841.124,3816.498,7083638600,95667543826.6,-10.719,-0.002801
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-28,3816.498,3816.264,3799.32,3846.552,3833.259,7152113200,100001639047.1,16.761,0.004392
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-29,3833.259,3824.19,3800.674,3841.779,3804.009,8155266200,117288580581.5,-29.25,-0.007631
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-30,3804.009,3755.176,3722.071,3767.887,3723.372,8791328500,115858975810.1,-80.637,-0.021198
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-05-31,3723.372,3749.295,3742.528,3804.791,3802.375,9266689400,130545422179.8,79.003,0.021218
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-01,3802.375,3789.671,3753.839,3802.536,3770.589,7782181300,105934865863.3,-31.786,-0.00836
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-04,3770.589,3785.186,3776.618,3813.406,3807.578,7662434100,115146468450.4,36.989,0.00981
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-05,3807.578,3811.285,3800.925,3845.564,3845.316,7868736000,121261467224.3,37.738,0.009911
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-06,3845.316,3839.683,3830.895,3848.329,3837.351,7311723700,107142041766.0,-7.965,-0.002071
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-07,3837.351,3846.936,3827.687,3859.847,3831.012,8025614700,112365710702.2,-6.339,-0.001652
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-08,3831.012,3819.447,3759.271,3819.46,3779.615,8333733500,107818798321.2,-51.397,-0.013416
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-11,3779.615,3770.208,3756.514,3792.548,3779.981,6870983400,105597924649.0,0.366,9.7e-05
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-12,3779.981,3783.185,3765.264,3830.471,3825.953,7320624400,116217139614.5,45.972,0.012162
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-13,3825.953,3814.617,3782.072,3817.452,3788.339,6637797000,97185498920.3,-37.614,-0.009831
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-14,3788.339,3774.639,3759.248,3808.161,3773.365,6847132200,99234014984.2,-14.974,-0.003953
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-15,3773.365,3763.04,3737.428,3780.336,3753.433,8548889300,109534900846.6,-19.932,-0.005282
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-19,3753.433,3702.668,3583.02,3712.816,3621.116,16070654200,193848797292.6,-132.317,-0.035252
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-20,3621.116,3602.551,3578.174,3649.335,3635.443,8671809800,112804812785.7,14.327,0.003957
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-21,3635.443,3633.555,3589.489,3673.562,3592.965,9390855200,115584149027.9,-42.478,-0.011684
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-22,3592.965,3567.893,3542.456,3609.075,3608.904,7511786400,89687282052.7,15.939,0.004436
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-25,3608.904,3625.798,3559.034,3631.025,3560.477,7987707800,106690345316.5,-48.427,-0.013419
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-26,3560.477,3521.587,3478.213,3541.782,3531.111,8498526900,108132167346.3,-29.366,-0.008248
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-27,3531.111,3525.132,3441.785,3537.656,3459.262,8149181700,107628896581.6,-71.849,-0.020347
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-28,3459.262,3434.944,3416.947,3477.056,3423.525,7591805100,98570527345.2,-35.737,-0.010331
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-06-29,3423.525,3431.961,3425.215,3512.383,3510.984,7725703100,97616367299.1,87.459,0.025546
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-02,3510.984,3504.457,3383.5,3506.899,3407.963,8435144900,107601540659.1,-103.021,-0.029342
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-03,3407.963,3410.476,3319.288,3422.039,3409.28,9527869300,129898019347.2,1.317,0.000386
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-04,3409.28,3398.778,3359.086,3418.331,3363.747,7515799700,93648559088.9,-45.533,-0.013356
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-05,3363.747,3365.554,3330.711,3398.485,3342.437,8158798100,97544619590.3,-21.31,-0.006335
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-06,3342.437,3347.062,3295.729,3396.245,3365.122,8609757900,109481942501.1,22.685,0.006787
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-09,3365.122,3378.905,3378.905,3459.315,3459.183,7660154500,100918863679.3,94.061,0.027952
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-10,3459.183,3464.906,3437.27,3474.139,3467.515,6954882300,90127445727.8,8.332,0.002409
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-11,3467.515,3398.926,3375.144,3427.57,3407.529,7204095000,89661507129.0,-59.986,-0.017299
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-12,3407.529,3403.33,3403.33,3499.097,3481.055,9635356400,117805514793.1,73.526,0.021578
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-13,3481.055,3488.496,3474.912,3499.764,3492.689,7295589700,99800184924.4,11.634,0.003342
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-16,3492.689,3488.967,3459.731,3506.235,3472.085,6828199900,90754288080.6,-20.604,-0.005899
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-17,3472.085,3466.423,3420.971,3467.185,3449.377,6198307600,85720563654.0,-22.708,-0.00654
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-18,3449.377,3456.606,3430.156,3479.263,3431.322,6653033000,88556873194.7,-18.055,-0.005234
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-19,3431.322,3444.803,3417.962,3466.505,3428.343,6847771600,88804907805.3,-2.979,-0.000868
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-20,3428.343,3426.455,3398.953,3505.928,3492.893,10198472700,122196953815.3,64.55,0.018828
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-23,3492.893,3471.855,3464.647,3527.533,3525.75,11903662700,143960930681.7,32.857,0.009407
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-24,3525.75,3530.664,3530.664,3596.512,3581.705,15691243500,177448954018.8,55.955,0.01587
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-25,3581.705,3589.505,3566.314,3589.984,3577.752,9675850100,112176694173.0,-3.953,-0.001104
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-26,3577.752,3583.317,3528.644,3593.922,3536.245,9034964100,105577285188.6,-41.507,-0.011601
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-27,3536.245,3533.771,3512.703,3545.405,3521.226,7017810400,81192174902.4,-15.019,-0.004247
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-30,3521.226,3520.853,3489.549,3550.902,3515.079,8211699500,96183097601.1,-6.147,-0.001746
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-07-31,3515.079,3510.474,3493.154,3528.154,3517.656,6798081700,80022152108.7,2.577,0.000733
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-01,3517.656,3530.029,3446.776,3543.606,3447.388,9034861700,107477214865.5,-70.268,-0.019976
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-02,3447.388,3434.351,3322.096,3434.351,3370.957,10130872700,122401283623.4,-76.431,-0.022171
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-03,3370.957,3366.663,3315.2,3381.341,3315.283,7079691000,91395987151.4,-55.674,-0.016516
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-06,3315.283,3312.815,3257.685,3344.246,3273.272,7797508300,97517991021.5,-42.011,-0.012672
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-07,3273.272,3284.978,3263.498,3368.962,3368.869,9178391600,107512223950.8,95.597,0.029205
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-08,3368.869,3362.148,3311.769,3368.16,3314.507,7928486500,90958912012.7,-54.362,-0.016137
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-09,3314.507,3303.476,3299.615,3408.391,3397.529,9195757200,108802315181.6,83.022,0.025048
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-10,3397.529,3398.413,3380.573,3424.041,3405.019,6896729900,85634522136.1,7.49,0.002205
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-13,3405.019,3369.981,3336.695,3396.188,3390.344,7619153200,90869290863.7,-14.675,-0.00431
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-14,3390.344,3386.483,3356.614,3391.729,3372.913,6065144600,72121992610.1,-17.431,-0.005141
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-15,3372.913,3371.959,3288.708,3372.136,3291.976,6817405500,83402193917.2,-80.937,-0.023996
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-16,3291.976,3251.855,3231.556,3315.203,3276.727,7654736600,89269175662.8,-15.249,-0.004632
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-17,3276.727,3305.895,3224.099,3311.572,3229.619,6739541300,84452452537.6,-47.108,-0.014377
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-20,3229.619,3238.215,3209.011,3267.249,3267.249,7090422800,88963382601.9,37.63,0.011652
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-21,3267.249,3271.84,3270.03,3331.707,3326.648,7520558300,97925840441.5,59.399,0.01818
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-22,3326.648,3328.969,3299.393,3328.969,3307.954,5078705700,66548536184.4,-18.694,-0.005619
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-23,3307.954,3308.458,3285.814,3336.112,3320.025,6111233400,80212785557.6,12.071,0.003649
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-24,3320.025,3308.477,3291.865,3353.044,3325.334,6376589700,77197847851.7,5.309,0.001599
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-27,3325.334,3339.389,3339.264,3406.573,3406.573,9427008200,114960964550.8,81.239,0.02443
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-28,3406.573,3408.15,3388.814,3416.592,3400.17,7544536300,94945949810.0,-6.403,-0.00188
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-29,3400.17,3393.052,3377.123,3398.713,3386.573,6702040400,79072300212.8,-13.597,-0.003999
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-30,3386.573,3385.805,3349.468,3402.562,3351.094,6838529000,80226052651.8,-35.479,-0.010476
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-08-31,3351.094,3333.38,3310.872,3356.575,3334.503,7620563000,96091892857.5,-16.591,-0.004951
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-03,3334.503,3320.689,3291.784,3325.607,3321.824,6642985500,81305681453.1,-12.679,-0.003802
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-04,3321.824,3324.186,3307.958,3370.963,3363.898,6708880700,85892034874.3,42.074,0.012666
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-05,3363.898,3349.698,3298.141,3354.199,3298.141,6430188800,80656675216.7,-65.757,-0.019548
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-06,3298.141,3286.664,3253.755,3311.497,3262.88,6230028800,79373138215.9,-35.261,-0.010691
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-07,3262.88,3273.89,3253.725,3316.614,3277.643,6394740800,81263439990.3,14.763,0.004525
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-10,3277.643,3271.381,3227.848,3277.884,3230.068,6381705100,76175580336.9,-47.575,-0.014515
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-11,3230.068,3229.705,3209.112,3245.617,3224.211,5849130500,67722118923.3,-5.857,-0.001813
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-12,3224.211,3216.991,3194.978,3225.601,3202.024,5462789900,68887020055.9,-22.187,-0.006881
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-13,3202.024,3239.685,3191.397,3249.593,3236.566,6729032700,85887962112.6,34.542,0.010788
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-14,3236.566,3242.83,3227.943,3254.104,3242.09,6013064000,76481211955.9,5.524,0.001707
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-17,3242.09,3224.926,3200.509,3230.787,3204.922,5225954700,60650940907.6,-37.168,-0.011464
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-18,3204.922,3193.642,3193.642,3270.107,3269.431,7042503500,83899137593.0,64.509,0.020128
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-19,3269.431,3261.997,3258.309,3335.991,3312.482,8917066600,109395423837.7,43.051,0.013168
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-20,3312.482,3314.875,3303.073,3332.309,3310.125,6456105700,76660845175.0,-2.357,-0.000712
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-21,3310.125,3320.695,3307.767,3410.485,3410.485,10841600500,123573117858.2,100.36,0.030319
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-25,3410.485,3375.971,3367.025,3394.377,3379.804,6905469300,82870029933.1,-30.681,-0.008996
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-26,3379.804,3388.557,3383.235,3448.259,3417.241,9317334300,119113319089.0,37.437,0.011077
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-27,3417.241,3415.953,3394.732,3423.71,3403.59,6976524100,87573300844.9,-13.651,-0.003995
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-09-28,3403.59,3409.959,3404.697,3444.988,3438.864,8437775600,94880274571.6,35.274,0.010364
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-08,3438.864,3361.559,3285.253,3364.464,3290.898,9788898900,114164218382.3,-147.966,-0.043028
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-09,3290.898,3290.17,3276.132,3309.797,3288.69,6672327400,78372941344.8,-2.208,-0.000671
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-10,3288.69,3295.428,3256.581,3315.731,3281.597,6449282800,79166808584.8,-7.093,-0.002157
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-11,3281.597,3179.54,3099.04,3209.52,3124.113,12094134200,125723084486.2,-157.484,-0.04799
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-12,3124.113,3123.3715,3094.9657,3184.122,3170.7262,9861115100,104423076623.0,46.6132,0.01492
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-15,3170.7262,3173.8467,3120.2306,3183.1297,3126.4516,6960502300,77137696800.0,-44.2746,-0.013964
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-16,3126.4516,3128.5764,3089.3668,3166.0918,3100.9738,6888772100,75206470956.0,-25.4778,-0.008149
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-17,3100.9738,3140.6838,3062.554,3149.1344,3118.2463,7683713800,86132695913.0,17.2725,0.00557
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-18,3118.2463,3097.7903,3043.3817,3097.7903,3044.3918,7377196800,79703731919.0,-73.8545,-0.023685
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-19,3044.3918,3017.7488,3009.4983,3137.7475,3134.9455,9883968800,110951369122.0,90.5537,0.029744
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-22,3134.9455,3159.5614,3159.5614,3297.3803,3270.2732,14586204500,170651306178.0,135.3277,0.043167
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-23,3270.2732,3273.1271,3163.5704,3276.0205,3183.4257,12101324100,142589176815.0,-86.8475,-0.026557
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-24,3183.4257,3169.4571,3164.293,3245.3971,3188.2018,11090974400,120954387288.0,4.7761,0.0015
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-25,3188.2018,3107.8402,3099.8887,3197.3212,3194.3084,10695181700,113291746430.0,6.1066,0.001915
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-26,3194.3084,3204.2845,3151.9244,3218.1021,3173.635,10129935400,106070366760.0,-20.6734,-0.006472
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-29,3173.635,3157.4879,3062.5803,3158.8114,3076.8889,9183978900,108479490211.0,-96.7461,-0.030484
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-30,3076.8889,3061.93,3050.7709,3146.6276,3110.2605,11607010100,131767102719.0,33.3716,0.010846
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-10-31,3110.2605,3116.6582,3106.0279,3168.9187,3153.8234,11120745500,117099697836.0,43.5629,0.014006
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-01,3153.8234,3185.202,3173.0992,3217.8034,3177.0338,13265337900,145919304280.0,23.2104,0.007359
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-02,3177.0338,3258.6093,3222.4354,3290.2455,3290.2455,15346610400,178340643411.0,113.2117,0.035634
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-05,3290.2455,3269.4695,3230.3632,3279.8781,3262.8351,10970668300,123630922689.0,-27.4104,-0.008331
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-06,3262.8351,3254.9778,3213.895,3254.9778,3243.1504,8386913800,91703898055.0,-19.6847,-0.006033
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-07,3243.1504,3243.8775,3218.4219,3270.5003,3221.9101,9161552800,101814918975.0,-21.2403,-0.006549
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-08,3221.9101,3251.7281,3207.7084,3253.5735,3212.7737,7641454000,85221664741.0,-9.1364,-0.002836
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-09,3212.7737,3193.3039,3166.3106,3193.3039,3167.4442,8428276200,88194192202.0,-45.3295,-0.014109
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-12,3167.4442,3160.2465,3152.4399,3206.5127,3205.1407,8806239100,97363052032.0,37.6965,0.011901
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-13,3205.1407,3164.9222,3161.0979,3254.7684,3237.3823,12649346400,125603047265.0,32.2416,0.010059
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-14,3237.3823,3233.6409,3200.2285,3239.2448,3204.9427,11380865900,105386565968.0,-32.4396,-0.01002
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-15,3204.9427,3201.2814,3198.7814,3242.3836,3242.3715,9855881000,100119192332.0,37.4288,0.011678
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-16,3242.3715,3242.879,3223.7215,3282.39,3257.6735,12687683500,135379803919.0,15.302,0.004719
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2018-11-19,3257.6735,3258.7919,3251.0665,3294.6031,3294.6031,11595659500,123188777592.0,36.9296,0.011336
